Id_Zona Latitud Longitud Codi_Pais Nom_Pais
121 -21.92055500 114.62664800 AS Australia
121 -21.90944300 114.63025700 AS Australia
121 -21.89083500 114.62996700 AS Australia
121 -21.87111300 114.63136300 AS Australia
121 -21.86500200 114.63275100 AS Australia
121 -21.85444600 114.63693200 AS Australia
121 -21.84611100 114.64388300 AS Australia
121 -21.84000000 114.65109300 AS Australia
121 -21.81333500 114.69609100 AS Australia
121 -21.80083500 114.73887600 AS Australia
121 -21.74805500 114.83970600 AS Australia
121 -21.69222300 114.93193100 AS Australia
121 -21.68999900 114.93747700 AS Australia
121 -21.68666500 114.94747900 AS Australia
121 -21.68583300 114.95416300 AS Australia
121 -21.68777800 114.98108700 AS Australia
121 -21.69222300 115.00861400 AS Australia
121 -21.69138700 115.02137800 AS Australia
121 -21.68888900 115.03276100 AS Australia
121 -21.68111000 115.05275700 AS Australia
121 -21.63055400 115.15971400 AS Australia
121 -21.59194600 115.24552900 AS Australia
121 -21.56639100 115.33664700 AS Australia
121 -21.52194600 115.44553400 AS Australia
121 -21.51361500 115.45832800 AS Australia
121 -21.50361300 115.46971100 AS Australia
121 -21.47250000 115.49636800 AS Australia
121 -21.44027700 115.52110300 AS Australia
121 -21.40444600 115.54942300 AS Australia
121 -21.33194400 115.61943100 AS Australia
121 -21.31944700 115.63526900 AS Australia
121 -21.28944400 115.67498800 AS Australia
121 -21.28555700 115.68498200 AS Australia
121 -21.26750200 115.73664900 AS Australia
121 -21.25000000 115.78166200 AS Australia
121 -21.24555200 115.79109200 AS Australia
121 -21.24083300 115.80026200 AS Australia
121 -21.23222000 115.81275900 AS Australia
121 -21.21999700 115.82222000 AS Australia
121 -21.19055600 115.83692900 AS Australia
121 -21.14555400 115.86248800 AS Australia
121 -21.12500000 115.87776200 AS Australia
121 -21.08833300 115.90554800 AS Australia
121 -21.07694600 115.91554300 AS Australia
121 -21.07055700 115.92330900 AS Australia
121 -21.06750100 115.92720000 AS Australia
121 -21.05222300 115.95443700 AS Australia
121 -21.03638800 115.98748800 AS Australia
121 -21.03000300 116.00861400 AS Australia
121 -20.98749900 116.12191800 AS Australia
121 -20.98138800 116.13638300 AS Australia
121 -20.97111100 116.15416000 AS Australia
121 -20.96055600 116.16554300 AS Australia
121 -20.94527800 116.17192100 AS Australia
121 -20.90194300 116.18553200 AS Australia
121 -20.86888900 116.24887100 AS Australia
121 -20.86166800 116.30941800 AS Australia
121 -20.80611000 116.47554000 AS Australia
121 -20.74083300 116.58970600 AS Australia
121 -20.73055300 116.60664400 AS Australia
121 -20.72444200 116.61443300 AS Australia
121 -20.64916600 116.70748900 AS Australia
121 -20.64833500 116.78553800 AS Australia
121 -20.65444600 116.78441600 AS Australia
121 -20.66055700 116.78441600 AS Australia
121 -20.66611100 116.78553800 AS Australia
121 -20.67055500 116.78858900 AS Australia
121 -20.67722300 116.79553200 AS Australia
121 -20.70360900 116.82747700 AS Australia
121 -20.70833200 116.83638000 AS Australia
121 -20.71749900 116.86470000 AS Australia
121 -20.71860900 116.87136800 AS Australia
121 -20.71860900 116.87776200 AS Australia
121 -20.71527500 116.88916000 AS Australia
121 -20.71110900 116.89833100 AS Australia
121 -20.69944400 116.92109700 AS Australia
121 -20.69444300 116.93054200 AS Australia
121 -20.68833200 116.93830900 AS Australia
121 -20.67694500 116.94886800 AS Australia
121 -20.67138700 116.95665000 AS Australia
121 -20.65222200 116.99331700 AS Australia
121 -20.63000100 117.04054300 AS Australia
121 -20.62583200 117.05026200 AS Australia
121 -20.62166600 117.06667300 AS Australia
121 -20.64166600 117.15693700 AS Australia
121 -20.65027600 117.16192600 AS Australia
121 -20.66166700 117.17109700 AS Australia
121 -20.68083200 117.18692000 AS Australia
121 -20.68750000 117.19442700 AS Australia
121 -20.69222300 117.20443700 AS Australia
121 -20.71583200 117.26220700 AS Australia
121 -20.71944400 117.27361300 AS Australia
121 -20.72222100 117.28581200 AS Australia
121 -20.72583000 117.30497700 AS Australia
121 -20.72805400 117.31720700 AS Australia
121 -20.73027800 117.33831800 AS Australia
121 -20.73083100 117.34636700 AS Australia
121 -20.73138800 117.38053900 AS Australia
121 -20.73083100 117.40026900 AS Australia
121 -20.72888600 117.41220100 AS Australia
121 -20.71638900 117.48193400 AS Australia
121 -20.67694500 117.68274700 AS Australia
121 -20.67583100 117.68802600 AS Australia
121 -20.65638700 117.73776200 AS Australia
121 -20.62027700 117.82666000 AS Australia
121 -20.61611200 117.83638000 AS Australia
121 -20.60833400 117.85027300 AS Australia
121 -20.55861300 117.91914400 AS Australia
121 -20.55055600 117.92469800 AS Australia
121 -20.53555700 117.93248000 AS Australia
121 -20.52417000 117.93498200 AS Australia
121 -20.46805600 118.00054900 AS Australia
121 -20.41000000 118.06915300 AS Australia
121 -20.36861000 118.13192700 AS Australia
121 -20.36055800 118.14498900 AS Australia
121 -20.34916700 118.16832000 AS Australia
121 -20.34500100 118.17830700 AS Australia
121 -20.34805700 118.18248000 AS Australia
121 -20.35250100 118.18498200 AS Australia
121 -20.36833200 118.18887300 AS Australia
121 -20.37444300 118.18887300 AS Australia
121 -20.37555700 118.19553400 AS Australia
121 -20.37416800 118.23499300 AS Australia
121 -20.34972400 118.39749100 AS Australia
121 -20.32527900 118.54525800 AS Australia
121 -20.32972300 118.64833100 AS Australia
121 -20.33166900 118.65387000 AS Australia
121 -20.33194400 118.66110200 AS Australia
121 -20.33111200 118.66776300 AS Australia
121 -20.28583500 118.80108600 AS Australia
121 -20.27528000 118.81860400 AS Australia
121 -20.27138900 118.82248700 AS Australia
121 -20.12111300 118.94719700 AS Australia
121 -20.11277800 118.95276600 AS Australia
121 -20.09361300 118.96219600 AS Australia
121 -20.05472200 118.97360200 AS Australia
121 -20.04861100 118.97470100 AS Australia
121 -20.04333500 118.97664600 AS Australia
121 -20.03944400 118.97971300 AS Australia
121 -20.03611400 118.98359700 AS Australia
121 -19.96999700 119.07804900 AS Australia
121 -19.96749900 119.08248900 AS Australia
121 -19.95694400 119.16886900 AS Australia
121 -19.95944200 119.18887300 AS Australia
121 -19.99944300 119.36580700 AS Australia
121 -20.01694500 119.43414300 AS Australia
121 -20.06500200 119.54694400 AS Australia
121 -20.06833300 119.55831900 AS Australia
121 -20.07111400 119.57859800 AS Australia
121 -20.07055700 119.58499100 AS Australia
121 -20.06611300 119.60137900 AS Australia
121 -20.01833300 119.69274900 AS Australia
121 -19.99805500 119.72083300 AS Australia
121 -19.97166400 119.78553800 AS Australia
121 -19.93305600 120.02249100 AS Australia
121 -19.91694300 120.15749400 AS Australia
121 -19.91638900 120.17053200 AS Australia
121 -19.91472200 120.20387300 AS Australia
121 -19.91027800 120.23442100 AS Australia
121 -19.90722300 120.24471300 AS Australia
121 -19.88111100 120.32943700 AS Australia
121 -19.87583200 120.34499400 AS Australia
121 -19.79194600 120.55941800 AS Australia
121 -19.66527600 120.87859300 AS Australia
121 -19.65055500 120.91110200 AS Australia
121 -19.61472300 120.98664900 AS Australia
121 -19.60777700 121.00054900 AS Australia
121 -19.59222400 121.02748100 AS Australia
121 -19.55777700 121.07610300 AS Australia
121 -19.52250300 121.12468700 AS Australia
121 -19.51361500 121.13665800 AS Australia
121 -19.45916400 121.20803800 AS Australia
121 -19.44305400 121.22831700 AS Australia
121 -19.43388700 121.23887600 AS Australia
121 -19.39500000 121.27665700 AS Australia
121 -19.34722100 121.32026700 AS Australia
121 -19.33222200 121.33387800 AS Australia
121 -19.12305500 121.48858600 AS Australia
121 -19.09583300 121.50360100 AS Australia
121 -18.99361000 121.55721300 AS Australia
121 -18.81388900 121.63942700 AS Australia
121 -18.65722300 121.77192700 AS Australia
121 -18.64749900 121.77665700 AS Australia
121 -18.64277600 121.77832000 AS Australia
121 -18.63583400 121.77916000 AS Australia
121 -18.63055400 121.77887000 AS Australia
121 -18.62500000 121.77748100 AS Australia
121 -18.61111100 121.77110300 AS Australia
121 -18.60277900 121.76582300 AS Australia
121 -18.59944500 121.76220700 AS Australia
121 -18.59639000 121.75749200 AS Australia
121 -18.55611000 121.76499900 AS Australia
121 -18.48027800 121.80053700 AS Australia
121 -18.46166600 121.80998200 AS Australia
121 -18.45833200 121.81359900 AS Australia
121 -18.45583300 121.81804700 AS Australia
121 -18.45555500 121.82443200 AS Australia
121 -18.45722200 121.82998700 AS Australia
121 -18.46055600 121.83360300 AS Australia
121 -18.46916600 121.84610000 AS Australia
121 -18.47138600 121.85164600 AS Australia
121 -18.47499800 121.88443000 AS Australia
121 -18.47250000 121.89526400 AS Australia
121 -18.44805500 121.93969700 AS Australia
121 -18.41000000 121.99275200 AS Australia
121 -18.39722100 122.00833100 AS Australia
121 -18.38722200 122.01888300 AS Australia
121 -18.37611000 122.02858700 AS Australia
121 -18.35500000 122.04305300 AS Australia
121 -18.31750100 122.06667300 AS Australia
121 -18.31416700 122.08471700 AS Australia
121 -18.30722400 122.09915200 AS Australia
121 -18.29944600 122.11164900 AS Australia
121 -18.28861200 122.12859300 AS Australia
121 -18.15944300 122.31053200 AS Australia
121 -18.15361000 122.31804700 AS Australia
121 -18.13139000 122.33748600 AS Australia
121 -18.10555600 122.35331700 AS Australia
121 -18.09555400 122.35720800 AS Australia
121 -18.07000000 122.36608900 AS Australia
121 -18.05111300 122.36914100 AS Australia
121 -18.03833400 122.36971300 AS Australia
121 -18.01028100 122.36360200 AS Australia
121 -18.00083500 122.35971100 AS Australia
121 -17.99249600 122.35443100 AS Australia
121 -17.98472200 122.34748800 AS Australia
121 -17.97944300 122.33220700 AS Australia
121 -17.95833200 122.25277700 AS Australia
121 -17.90083300 122.21082300 AS Australia
121 -17.88638700 122.21138000 AS Australia
121 -17.70777500 122.20054600 AS Australia
121 -17.70138900 122.19914200 AS Australia
121 -17.69249700 122.19525100 AS Australia
121 -17.67944300 122.18747700 AS Australia
121 -17.66750000 122.17858900 AS Australia
121 -17.65861100 122.17414900 AS Australia
121 -17.59027900 122.14942900 AS Australia
121 -17.57500100 122.14415000 AS Australia
121 -17.55805600 122.14082300 AS Australia
121 -17.52833600 122.13860300 AS Australia
121 -17.50861400 122.13860300 AS Australia
121 -17.36305600 122.14388300 AS Australia
121 -17.24333200 122.17498800 AS Australia
121 -17.11138900 122.25332600 AS Australia
121 -17.10416800 122.25998700 AS Australia
121 -17.08416700 122.28109700 AS Australia
121 -17.07749900 122.28830700 AS Australia
121 -17.01083400 122.36248800 AS Australia
121 -16.99610900 122.37915000 AS Australia
121 -16.98194100 122.39942900 AS Australia
121 -16.95888900 122.43830900 AS Australia
121 -16.95388800 122.44693000 AS Australia
121 -16.95194200 122.45220900 AS Australia
121 -16.95666500 122.52442900 AS Australia
121 -16.95916400 122.57859800 AS Australia
121 -16.94749800 122.56999200 AS Australia
121 -16.87194400 122.52998400 AS Australia
121 -16.85750200 122.52414700 AS Australia
121 -16.84666800 122.52249100 AS Australia
121 -16.84277700 122.52526900 AS Australia
121 -16.79472400 122.56109600 AS Australia
121 -16.78500000 122.57193000 AS Australia
121 -16.77888900 122.58554100 AS Australia
121 -16.77777900 122.59192700 AS Australia
121 -16.77861400 122.59748800 AS Australia
121 -16.78194400 122.60080700 AS Australia
121 -16.79583400 122.60803200 AS Australia
121 -16.79916800 122.61136600 AS Australia
121 -16.80139200 122.61637900 AS Australia
121 -16.80250200 122.62886000 AS Australia
121 -16.79972500 122.63970900 AS Australia
121 -16.78805500 122.67665100 AS Australia
121 -16.76222200 122.75221300 AS Australia
121 -16.73360800 122.76220700 AS Australia
121 -16.70388800 122.73803700 AS Australia
121 -16.69972200 122.73552700 AS Australia
121 -16.69305400 122.73636600 AS Australia
121 -16.60555600 122.75861400 AS Australia
121 -16.59555400 122.76249700 AS Australia
121 -16.57972300 122.77361300 AS Australia
121 -16.56694400 122.78804000 AS Australia
121 -16.56500200 122.79305300 AS Australia
121 -16.56527700 122.79998800 AS Australia
121 -16.56889000 122.81053200 AS Australia
121 -16.56861100 122.82388300 AS Australia
121 -16.56166800 122.83748600 AS Australia
121 -16.55583600 122.84526100 AS Australia
121 -16.50777800 122.89276100 AS Australia
121 -16.49694400 122.89582800 AS Australia
121 -16.48499700 122.89553800 AS Australia
121 -16.46722000 122.89333300 AS Australia
121 -16.46055600 122.89360000 AS Australia
121 -16.44583100 122.89971900 AS Australia
121 -16.44138700 122.90220600 AS Australia
121 -16.41555400 122.91776300 AS Australia
121 -16.41361200 122.92276000 AS Australia
121 -16.38972100 122.99165300 AS Australia
121 -16.44638800 123.06109600 AS Australia
121 -16.45166400 123.06218700 AS Australia
121 -16.45777500 123.06137100 AS Australia
121 -16.46638900 123.05637400 AS Australia
121 -16.47833300 123.04749300 AS Australia
121 -16.48138800 123.04386900 AS Australia
121 -16.48333000 123.03887900 AS Australia
121 -16.48222000 123.02609300 AS Australia
121 -16.48000000 123.02082800 AS Australia
121 -16.47722200 123.01721200 AS Australia
121 -16.47305300 123.00776700 AS Australia
121 -16.47138600 123.00193800 AS Australia
121 -16.47194300 122.99581900 AS Australia
121 -16.47388800 122.99080700 AS Australia
121 -16.47694400 122.98719800 AS Australia
121 -16.48111000 122.98415400 AS Australia
121 -16.58444600 122.95526100 AS Australia
121 -16.58916900 122.95720700 AS Australia
121 -16.62444300 122.97387700 AS Australia
121 -16.63166800 122.98055300 AS Australia
121 -16.67027700 123.01970700 AS Australia
121 -16.69166600 123.05941800 AS Australia
121 -16.69944400 123.07720900 AS Australia
121 -16.71611000 123.09610000 AS Australia
121 -16.79277800 123.11637900 AS Australia
121 -16.95222100 123.20471200 AS Australia
121 -17.13750100 123.30774700 AS Australia
121 -17.24694400 123.37442000 AS Australia
121 -17.34277700 123.43470800 AS Australia
121 -17.40916400 123.47804300 AS Australia
121 -17.49416400 123.53581200 AS Australia
121 -17.51277900 123.55246700 AS Australia
121 -17.51722300 123.55442800 AS Australia
121 -17.59750000 123.57527200 AS Australia
121 -17.59528000 123.57943700 AS Australia
121 -17.59166700 123.58276400 AS Australia
121 -17.57972300 123.58638000 AS Australia
121 -17.51222200 123.59471100 AS Australia
121 -17.50722500 123.59332300 AS Australia
121 -17.47888600 123.57248700 AS Australia
121 -17.46110900 123.56387300 AS Australia
121 -17.44583100 123.55998200 AS Australia
121 -17.36722200 123.56359900 AS Australia
121 -17.21083100 123.61637900 AS Australia
121 -17.20138900 123.62164300 AS Australia
121 -17.08111200 123.57554600 AS Australia
121 -17.06472400 123.57248700 AS Australia
121 -17.04083600 123.57360800 AS Australia
121 -17.03389000 123.57470700 AS Australia
121 -17.02277800 123.57887300 AS Australia
121 -17.00333400 123.58859300 AS Australia
121 -16.98999800 123.59664900 AS Australia
121 -16.99249600 123.64833100 AS Australia
121 -16.99388900 123.65470900 AS Australia
121 -16.99638700 123.65998800 AS Australia
121 -17.06666600 123.72747800 AS Australia
121 -17.11000100 123.76026900 AS Australia
121 -17.12722400 123.76970700 AS Australia
121 -17.14249800 123.78249400 AS Australia
121 -17.20166400 123.84971600 AS Australia
121 -17.21110900 123.86192300 AS Australia
121 -17.21971900 123.87637300 AS Australia
121 -17.22277500 123.88889300 AS Australia
121 -17.22250000 123.89498900 AS Australia
121 -17.21999700 123.90554800 AS Australia
121 -17.21500000 123.91442900 AS Australia
121 -17.21138800 123.91776300 AS Australia
121 -17.20444500 123.91832000 AS Australia
121 -17.20222100 123.91359700 AS Australia
121 -17.19525100 123.88783300 AS Australia
121 -17.19138700 123.87692300 AS Australia
121 -17.18861000 123.87275700 AS Australia
121 -17.14666700 123.83831800 AS Australia
121 -17.13888900 123.83248900 AS Australia
121 -17.13444500 123.83027600 AS Australia
121 -17.12472200 123.82666000 AS Australia
121 -17.03944400 123.80304000 AS Australia
121 -17.00916700 123.79498300 AS Australia
121 -16.99721900 123.79498300 AS Australia
121 -16.99277500 123.79776000 AS Australia
121 -16.94389000 123.83692900 AS Australia
121 -16.89333300 123.89166300 AS Australia
121 -16.87638900 123.85832200 AS Australia
121 -16.89888800 123.78221100 AS Australia
121 -16.89389000 123.77192700 AS Australia
121 -16.88250000 123.76081800 AS Australia
121 -16.86972000 123.75417300 AS Australia
121 -16.78805500 123.71775800 AS Australia
121 -16.67333200 123.60775800 AS Australia
121 -16.56416700 123.61360200 AS Australia
121 -16.56694400 123.54665400 AS Australia
121 -16.56972100 123.54248000 AS Australia
121 -16.56833300 123.51026900 AS Australia
121 -16.56722300 123.50248700 AS Australia
121 -16.56416700 123.49636800 AS Australia
121 -16.53778100 123.45887800 AS Australia
121 -16.50639000 123.42720000 AS Australia
121 -16.50250200 123.42442300 AS Australia
121 -16.49666600 123.42302700 AS Australia
121 -16.49249600 123.42608600 AS Australia
121 -16.49721900 123.49331700 AS Australia
121 -16.51555600 123.56302600 AS Australia
121 -16.53028100 123.61052700 AS Australia
121 -16.53250100 123.62415300 AS Australia
121 -16.52944600 123.64109800 AS Australia
121 -16.43027900 123.70887800 AS Australia
121 -16.37888700 123.71748400 AS Australia
121 -16.34611100 123.71637700 AS Australia
121 -16.34222400 123.71331800 AS Australia
121 -16.33944300 123.70860300 AS Australia
121 -16.33277900 123.69165000 AS Australia
121 -16.33222200 123.68525700 AS Australia
121 -16.33333200 123.67359900 AS Australia
121 -16.32333400 123.60443100 AS Australia
121 -16.32138800 123.59915200 AS Australia
121 -16.31583400 123.58970600 AS Australia
121 -16.28833400 123.56025700 AS Australia
121 -16.20999900 123.55525200 AS Australia
121 -16.19110900 123.55914300 AS Australia
121 -16.17638800 123.56667300 AS Australia
121 -16.17194400 123.56971700 AS Australia
121 -16.16916700 123.57360800 AS Australia
121 -16.15722300 123.60080700 AS Australia
121 -16.15527700 123.60555300 AS Australia
121 -16.13833200 123.72303800 AS Australia
121 -16.13888900 123.72943100 AS Australia
121 -16.18694300 123.79942300 AS Australia
121 -16.19027700 123.80386400 AS Australia
121 -16.19416400 123.80693100 AS Australia
121 -16.19944400 123.80886800 AS Australia
121 -16.20527600 123.80802900 AS Australia
121 -16.24610900 123.78386700 AS Australia
121 -16.25611100 123.73471100 AS Australia
121 -16.25805700 123.72998000 AS Australia
121 -16.26194800 123.73304700 AS Australia
121 -16.36805700 123.83915700 AS Australia
121 -16.37888700 123.89137300 AS Australia
121 -16.34277700 123.89166300 AS Australia
121 -16.33694500 123.89388300 AS Australia
121 -16.24555200 123.96443200 AS Australia
121 -16.26083400 124.08027600 AS Australia
121 -16.26416800 124.09220900 AS Australia
121 -16.27333500 124.11303700 AS Australia
121 -16.28527800 124.13997700 AS Australia
121 -16.29500200 124.15998800 AS Australia
121 -16.31000100 124.17276000 AS Australia
121 -16.33861200 124.18248000 AS Australia
121 -16.37166600 124.19582400 AS Australia
121 -16.38583400 124.20220900 AS Australia
121 -16.38972100 124.20471200 AS Australia
121 -16.39361200 124.20748900 AS Australia
121 -16.40027600 124.21582000 AS Australia
121 -16.40333200 124.22637900 AS Australia
121 -16.40666600 124.23858600 AS Australia
121 -16.41083100 124.32747700 AS Australia
121 -16.40889000 124.33859300 AS Australia
121 -16.39694600 124.34137000 AS Australia
121 -16.38722200 124.34636700 AS Australia
121 -16.35722400 124.37359600 AS Australia
121 -16.35111200 124.38275100 AS Australia
121 -16.35027700 124.38777200 AS Australia
121 -16.35250100 124.39333300 AS Australia
121 -16.36611200 124.41499300 AS Australia
121 -16.39583200 124.47580700 AS Australia
121 -16.40527700 124.57248700 AS Australia
121 -16.40583400 124.58471700 AS Australia
121 -16.39389000 124.66470300 AS Australia
121 -16.38527700 124.71999400 AS Australia
121 -16.38444500 124.73831200 AS Australia
121 -16.38499800 124.74552900 AS Australia
121 -16.38972100 124.76416000 AS Australia
121 -16.39194500 124.76970700 AS Australia
121 -16.43000000 124.83582300 AS Australia
121 -16.42888600 124.84748800 AS Australia
121 -16.41916700 124.89026600 AS Australia
121 -16.41500100 124.89942900 AS Australia
121 -16.40972100 124.90165700 AS Australia
121 -16.40527700 124.89971900 AS Australia
121 -16.40250000 124.89498900 AS Australia
121 -16.39972300 124.88165300 AS Australia
121 -16.40250000 124.85247800 AS Australia
121 -16.40388900 124.84721400 AS Australia
121 -16.40499900 124.83527400 AS Australia
121 -16.40388900 124.82832300 AS Australia
121 -16.39999800 124.81526200 AS Australia
121 -16.37583200 124.74915300 AS Australia
121 -16.35472100 124.70915200 AS Australia
121 -16.34861000 124.70139300 AS Australia
121 -16.34305600 124.69220000 AS Australia
121 -16.34111000 124.68665300 AS Australia
121 -16.32833500 124.61887400 AS Australia
121 -16.32722500 124.61164900 AS Australia
121 -16.32444400 124.56887800 AS Australia
121 -16.32389100 124.55581700 AS Australia
121 -16.33416700 124.50749200 AS Australia
121 -16.33666600 124.49748200 AS Australia
121 -16.34750000 124.47998000 AS Australia
121 -16.34972400 124.42970300 AS Australia
121 -16.34861000 124.41693100 AS Australia
121 -16.34583300 124.41249100 AS Australia
121 -16.32944500 124.40054300 AS Australia
121 -16.28250100 124.38220200 AS Australia
121 -16.22194300 124.37608300 AS Australia
121 -16.17499900 124.39082300 AS Australia
121 -16.16972000 124.39305100 AS Australia
121 -16.10250100 124.43054200 AS Australia
121 -16.09333400 124.47083300 AS Australia
121 -16.14389000 124.49971000 AS Australia
121 -16.16388700 124.51304600 AS Australia
121 -16.16333400 124.52442900 AS Australia
121 -16.11416600 124.59304800 AS Australia
121 -16.02277800 124.58527400 AS Australia
121 -15.95611000 124.60164600 AS Australia
121 -15.91861200 124.61470000 AS Australia
121 -15.86305400 124.66526800 AS Australia
121 -15.81416700 124.72470100 AS Australia
121 -15.81055600 124.72831700 AS Australia
121 -15.80555500 124.72692900 AS Australia
121 -15.79361200 124.69774600 AS Australia
121 -15.78666700 124.67302700 AS Australia
121 -15.78722200 124.66721300 AS Australia
121 -15.79472400 124.62552600 AS Australia
121 -15.79999900 124.61775200 AS Australia
121 -15.80722200 124.61080900 AS Australia
121 -15.85472100 124.57720900 AS Australia
121 -15.88083300 124.56080600 AS Australia
121 -15.89944500 124.55081200 AS Australia
121 -15.93638800 124.53471400 AS Australia
121 -15.93722200 124.48776200 AS Australia
121 -15.87444300 124.40498400 AS Australia
121 -15.87111100 124.40138200 AS Australia
121 -15.85583300 124.39721700 AS Australia
121 -15.73194300 124.37747200 AS Australia
121 -15.67138900 124.37136800 AS Australia
121 -15.66527700 124.37248200 AS Australia
121 -15.48638700 124.44774600 AS Australia
121 -15.47888800 124.45471200 AS Australia
121 -15.47388800 124.46331800 AS Australia
121 -15.46583400 124.48193400 AS Australia
121 -15.46444500 124.48719800 AS Australia
121 -15.46527700 124.49331700 AS Australia
121 -15.48027800 124.52970900 AS Australia
121 -15.48666600 124.53887900 AS Australia
121 -15.49638700 124.54081700 AS Australia
121 -15.50000000 124.54525800 AS Australia
121 -15.51750000 124.57916300 AS Australia
121 -15.51611100 124.58442700 AS Australia
121 -15.50750200 124.60664400 AS Australia
121 -15.47972100 124.65637200 AS Australia
121 -15.45583300 124.67720000 AS Australia
121 -15.45416600 124.67109700 AS Australia
121 -15.34277700 124.66081200 AS Australia
121 -15.27916700 124.65776100 AS Australia
121 -15.26111200 124.66192600 AS Australia
121 -15.25666800 124.66414600 AS Australia
121 -15.25528000 124.66943400 AS Australia
121 -15.25250100 124.70220900 AS Australia
121 -15.25416800 124.70832800 AS Australia
121 -15.35611000 124.91249100 AS Australia
121 -15.37805600 124.93997200 AS Australia
121 -15.38111100 124.94358800 AS Australia
121 -15.41833300 124.98442100 AS Australia
121 -15.42944500 124.99498000 AS Australia
121 -15.43972200 124.99775700 AS Australia
121 -15.52068500 125.18180800 AS Australia
121 -15.51277900 125.18359400 AS Australia
121 -15.50944500 125.17997700 AS Australia
121 -15.50277900 125.17221100 AS Australia
121 -15.46277800 125.11971300 AS Australia
121 -15.45055600 125.10137900 AS Australia
121 -15.43972200 125.08442700 AS Australia
121 -15.43305600 125.07692700 AS Australia
121 -15.42916700 125.07388300 AS Australia
121 -15.41972200 125.07026700 AS Australia
121 -15.41416700 125.06971700 AS Australia
121 -15.40139000 125.07248700 AS Australia
121 -15.35694300 125.08664700 AS Australia
121 -15.34750000 125.09220900 AS Australia
121 -15.34083400 125.09915200 AS Australia
121 -15.33499900 125.10720800 AS Australia
121 -15.33083300 125.11637900 AS Australia
121 -15.31555600 125.12081900 AS Australia
121 -15.30472200 125.10331700 AS Australia
121 -15.29888900 125.09137000 AS Australia
121 -15.30055600 125.01138300 AS Australia
121 -15.30944400 124.98636600 AS Australia
121 -15.31972100 124.96331800 AS Australia
121 -15.32277700 124.95915200 AS Australia
121 -15.33888800 124.92804000 AS Australia
121 -15.34083400 124.92276000 AS Australia
121 -15.34138900 124.91776300 AS Australia
121 -15.33916700 124.91165200 AS Australia
121 -15.33194400 124.90416000 AS Australia
121 -15.28988800 124.89564500 AS Australia
121 -15.28622200 124.89582100 AS Australia
121 -15.28272200 124.89714800 AS Australia
121 -15.28005600 124.89882700 AS Australia
121 -15.27305600 124.90465500 AS Australia
121 -15.22833300 124.93747700 AS Australia
121 -15.20888900 124.96692700 AS Australia
121 -15.20777700 124.97221400 AS Australia
121 -15.20861100 124.97915600 AS Australia
121 -15.21722200 124.98499300 AS Australia
121 -15.22027800 124.98803700 AS Australia
121 -15.22694400 124.99581900 AS Australia
121 -15.22972100 125.00026700 AS Australia
121 -15.23138800 125.00637800 AS Australia
121 -15.22916600 125.01110800 AS Australia
121 -15.17305600 125.04776000 AS Australia
121 -15.16777800 125.04998800 AS Australia
121 -15.16277900 125.04942300 AS Australia
121 -15.15889000 125.04582200 AS Australia
121 -15.15750100 125.04026800 AS Australia
121 -15.15361200 125.01277200 AS Australia
121 -15.19999900 124.93248000 AS Australia
121 -15.20388800 124.92775700 AS Australia
121 -15.22766600 124.89227300 AS Australia
121 -15.22983200 124.89026600 AS Australia
121 -15.24000000 124.88309500 AS Australia
121 -15.24133300 124.88025700 AS Australia
121 -15.24000000 124.87709000 AS Australia
121 -15.23611100 124.85443100 AS Australia
121 -15.16750000 124.82443200 AS Australia
121 -15.16194500 124.82388300 AS Australia
121 -15.15583400 124.82554600 AS Australia
121 -15.12027700 124.85693400 AS Australia
121 -15.09999800 124.89749100 AS Australia
121 -15.10083200 124.90358700 AS Australia
121 -15.11722200 124.95915200 AS Australia
121 -15.11083200 124.98027000 AS Australia
121 -15.08805500 125.02526900 AS Australia
121 -15.07583200 125.03581200 AS Australia
121 -15.06972100 125.03610200 AS Australia
121 -15.06527700 125.03441600 AS Australia
121 -15.04083400 125.01833300 AS Australia
121 -14.99972200 125.07832300 AS Australia
121 -15.15139000 125.14721700 AS Australia
121 -15.16416700 125.16304000 AS Australia
121 -15.16055700 125.16638200 AS Australia
121 -15.12222100 125.17442300 AS Australia
121 -15.11666500 125.17469800 AS Australia
121 -15.07972100 125.16192600 AS Australia
121 -15.03389000 125.16165200 AS Australia
121 -15.06250000 125.22110000 AS Australia
121 -15.07972100 125.24915300 AS Australia
121 -15.09583300 125.27526900 AS Australia
121 -15.09999800 125.27970900 AS Australia
121 -15.10444500 125.28109700 AS Australia
121 -15.12916600 125.27581800 AS Australia
121 -15.13472400 125.27638200 AS Australia
121 -15.13805600 125.28027300 AS Australia
121 -15.14638900 125.29470800 AS Australia
121 -15.15277900 125.30941800 AS Australia
121 -15.15638900 125.32111400 AS Australia
121 -15.15750100 125.32804900 AS Australia
121 -15.15500100 125.40776100 AS Australia
121 -15.14805600 125.42192100 AS Australia
121 -15.14222300 125.42997700 AS Australia
121 -15.13861300 125.43331900 AS Australia
121 -15.12888700 125.43775900 AS Australia
121 -15.12277600 125.43802600 AS Australia
121 -15.11916500 125.43331900 AS Australia
121 -15.11666500 125.42025800 AS Australia
121 -15.11944400 125.40971400 AS Australia
121 -15.12138700 125.40525800 AS Australia
121 -15.12333300 125.39415000 AS Australia
121 -15.12305500 125.38777200 AS Australia
121 -15.12055400 125.38304100 AS Australia
