Nom_UTF Nom_ASCII Noms_Alternatius Latitud Longitud CodiToponim Poblacio
Bosc_de_la_Pollentia Bosc_de_la_Pollentia NULL 42.53333 1.5 FRST 0
Roc_del_Poll Roc_del_Poll NULL 42.61667 1.53333 RK 0
Roc_de_Podoïna Roc_de_Podoina NULL 42.45 1.5 RK 0
Canal_del_Pletiu Canal_del_Pletiu NULL 42.5 1.58333 STM 0
Serrat_de_les_Pletes Serrat_de_les_Pletes NULL 42.48333 1.43333 SPUR 0
Serrat_de_la_Pleta_Vella Serrat_de_la_Pleta_Vella NULL 42.6 1.55 RDGE 0
Canal_de_Pleta_Mosquera Canal_de_Pleta_Mosquera NULL 42.61667 1.51667 STM 0
Canal_de_la_Pleta_dels_Llacs Canal_de_la_Pleta_dels_Llacs NULL 42.6 1.63333 STM 0
Solana_de_la_Pleta_del_Perro Solana_de_la_Pleta_del_Perro NULL 42.53333 1.61667 SLP 0
Canals_de_la_Pleta_del_Llomar Canals_de_la_Pleta_del_Llomar NULL 42.61667 1.56667 RVN 0
Bony_de_la_Pleta_de_Jan Bony_de_la_Pleta_de_Jan NULL 42.61667 1.63333 MT 0
Roc_de_la_Pleta Roc_de_la_Pleta NULL 42.6 1.46667 RK 0
Costa_de_la_Pleta Costa_de_la_Pleta NULL 42.58333 1.45 SLP 0
Bosc_de_la_Pleta Bosc_de_la_Pleta NULL 42.55 1.45 FRST 0
Barraca_de_la_Pleta Barraca_de_la_Pleta NULL 42.56667 1.71667 HUT 0
Camí_dels_Plans Cami_dels_Plans NULL 42.58333 1.61667 TRL 0
Camí_dels_Plans Cami_dels_Plans NULL 42.53333 1.51667 TRL 0
Bosc_dels_Plans Bosc_dels_Plans NULL 42.58333 1.63333 FRST 0
Bordes_dels_Plans Bordes_dels_Plans NULL 42.53333 1.51667 FRM 0
Obaga_dels_Plannels_de_la_Regalíssia Obaga_dels_Plannels_de_la_Regalissia NULL 42.48333 1.41667 SLP 0
Planes_de_Fels Planes_de_Fels NULL 42.58333 1.53333 LCTY 0
Solana_de_les_Planes Solana_de_les_Planes NULL 42.56667 1.53333 SLP 0
Riu_de_les_Planes Riu_de_les_Planes NULL 42.63333 1.5 STM 0
Pleta_de_les_Planes Pleta_de_les_Planes NULL 42.65 1.5 GRAZ 0
Pic_de_l'_Albeille Pic_de_l'_Albeille Pic_de_les_Planes 42.6457 1.49929 RDGE 0
Les_Planes Les_Planes NULL 42.56667 1.55 UPLD 0
Collet_de_les_Planes Collet_de_les_Planes NULL 42.56667 1.53333 SPUR 0
Collada_de_les_Planes Collada_de_les_Planes NULL 42.65 1.5 PASS 0
Bosc_de_les_Planes Bosc_de_les_Planes NULL 42.51667 1.6 FRST 0
Bony_de_les_Planes Bony_de_les_Planes NULL 42.55 1.51667 SPUR 0
Serrat_dels_Planells_Grans Serrat_dels_Planells_Grans NULL 42.53333 1.53333 RDGE 0
Cabana_dels_Planells_de_Rialb Cabana_dels_Planells_de_Rialb NULL 42.65 1.55 HUT 0
Planells_de_Rialb Planells_de_Rialb NULL 42.65 1.55 LCTY 0
Riu_dels_Planells_de_Caraup Riu_dels_Planells_de_Caraup NULL 42.6 1.63333 STM 0
Planells_d’Arcalís Planells_d'Arcalis NULL 42.63333 1.5 LCTY 0
Serrat_del_Planell_Lluent Serrat_del_Planell_Lluent NULL 42.56667 1.51667 RDGE 0
Bony_del_Planell_Gran Bony_del_Planell_Gran NULL 42.63333 1.55 SPUR 0
Bosc_de_Planavilla Bosc_de_Planavilla NULL 42.55 1.68333 FRST 0
Planavilla Planavilla NULL 42.55 1.68333 CLG 0
Bosc_de_la_Planassa Bosc_de_la_Planassa NULL 42.55 1.5 FRST 0
Bosc_de_Plana_en_Blanca Bosc_de_Plana_en_Blanca NULL 42.55 1.56667 FRST 0
Tarteres_de_Plana_de_Gral Tarteres_de_Plana_de_Gral NULL 42.58333 1.48333 TAL 0
Tosa_Plana Tosa_Plana NULL 42.46667 1.6 UPLD 0
Torrent_de_la_Plana Torrent_de_la_Plana NULL 42.53333 1.6 STM 0
Serra_Plana Serra_Plana NULL 42.58333 1.6 SPUR 0
Serra_Plana Serra_Plana NULL 42.56667 1.48333 MT 0
Sierra_Plana Sierra_Plana Serra_Plana,Sierra_Plana 42.48333 1.43333 MT 0
Cortal_de_la_Plana Cortal_de_la_Plana NULL 42.48333 1.53333 HUT 0
Coll_de_la_Plana Coll_de_la_Plana NULL 42.45 1.5 SPUR 0
Camí_de_la_Plana Cami_de_la_Plana NULL 42.48333 1.55 TRL 0
Bosquet_de_la_Plana Bosquet_de_la_Plana NULL 42.5 1.53333 FRST 0
Bosc_de_la_Plana Bosc_de_la_Plana NULL 42.55 1.55 FRST 0
Bordes_de_la_Plana Bordes_de_la_Plana NULL 42.53333 1.6 HUTS 0
Borda_de_la_Plana Borda_de_la_Plana NULL 42.55 1.55 HUTS 0
Barranc_de_la_Plana Barranc_de_la_Plana NULL 42.55 1.55 STM 0
Serrat_del_Pla_Morell Serrat_del_Pla_Morell NULL 42.53333 1.53333 RDGE 0
Torrent_de_Plamanera Torrent_de_Plamanera NULL 42.53333 1.56667 STM 0
Bosc_del_Pla_de_Rodó Bosc_del_Pla_de_Rodo NULL 42.55 1.43333 FRST 0
Bosc_del_Pla_de_Miretes Bosc_del_Pla_de_Miretes NULL 42.53333 1.48333 FRST 0
Pic_del_Pla_de_l’Ingla Pic_del_Pla_de_l'Ingla NULL 42.48333 1.63333 PK 0
Pla_de_l’Ingla Pla_de_l'Ingla NULL 42.48333 1.63333 ADMD 0
Riu_del_Pla_de_l’Estany Riu_del_Pla_de_l'Estany NULL 42.58333 1.46667 STM 0
Pleta_del_Pla_de_l’Estany Pleta_del_Pla_de_l'Estany NULL 42.58333 1.46667 GRAZ 0
Pic_des_Bareytes Pic_des_Bareytes Pic_del_Pla_de_l'Estany,Pic_del_Pla_de_l’Estany,Pic_des_Bareytes 42.6 1.46667 PK 0
Estret_del_Pla_de_l’Estany Estret_del_Pla_de_l'Estany NULL 42.6 1.45 PASS 0
Pla_de_l’Estany Pla_de_l'Estany NULL 42.6 1.45 ADMD 0
Camí_del_Pla_de_les_Pedres Cami_del_Pla_de_les_Pedres NULL 42.53333 1.68333 TRL 0
Camí_del_Pla_del_Bosc Cami_del_Pla_del_Bosc NULL 42.53333 1.61667 TRL 0
Bosc_del_Pla_de_la_Cot Bosc_del_Pla_de_la_Cot NULL 42.53333 1.46667 FRST 0
Grau_de_les_Places Grau_de_les_Places NULL 42.55 1.46667 SLP 0
Pleta_de_Pixolell Pleta_de_Pixolell NULL 42.58333 1.63333 GRAZ 0
Costes_de_Pixolell Costes_de_Pixolell NULL 42.58333 1.63333 SLP 0
Pont_de_la_Pixistella Pont_de_la_Pixistella NULL 42.56667 1.5 BDG 0
Obac_de_la_Pixistella Obac_de_la_Pixistella NULL 42.55 1.5 SLP 0
Canal_de_la_Pixistella Canal_de_la_Pixistella NULL 42.55 1.5 STM 0
Bosc_de_la_Pixistella Bosc_de_la_Pixistella NULL 42.55 1.48333 FRST 0
Font_Pixadera Font_Pixadera NULL 42.5 1.56667 SPNG 0
Roca_del_Pisó Roca_del_Piso NULL 42.53333 1.63333 RK 0
Borda_del_Pirot Borda_del_Pirot NULL 42.58333 1.65 HUT 0
Pirineu Pirineu NULL 42.51667 1.55 LCTY 0
Bosc_de_la_Pinosa_de_Llumeneres Bosc_de_la_Pinosa_de_Llumeneres NULL 42.46667 1.51667 FRST 0
Bosc_de_la_Pinosa Bosc_de_la_Pinosa NULL 42.6 1.68333 FRST 0
Bosc_de_la_Pinosa Bosc_de_la_Pinosa NULL 42.45 1.5 FRST 0
Serrat_Pinós Serrat_Pinos NULL 42.55 1.68333 MT 0
Collada_de_Pimes Collada_de_Pimes NULL 42.42951 1.54658 PASS 0
Canal_del_Pi_Gros Canal_del_Pi_Gros NULL 42.5 1.46667 STM 0
Borda_del_Piedro Borda_del_Piedro NULL 42.58333 1.63333 HUT 0
Bosc_del_Pi_de_Montsalla Bosc_del_Pi_de_Montsalla NULL 42.53333 1.48333 FRST 0
Camí_del_Pi_de_la_Creu Cami_del_Pi_de_la_Creu NULL 42.55 1.6 TRL 0
Canal_dels_Picons Canal_dels_Picons NULL 42.56667 1.5 STM 0
Bosc_del_Picó Bosc_del_Pico NULL 42.5 1.55 FRST 0
Basers_del_Pic_de_la_Cabaneta Basers_del_Pic_de_la_Cabaneta NULL 42.61667 1.6 CLF 0
Font_Picadora Font_Picadora NULL 42.56667 1.56667 SPNG 0
Canal_de_la_Pica Canal_de_la_Pica NULL 42.5 1.5 STM 0
Bony_de_la_Pica Bony_de_la_Pica Bony_de_la_Pica,Pic_d'_Os,Pic_d’_Ós,Pico_de_Ancla,Pico_de_Anclá 42.5 1.45 MT 0
Basses_del_Pic Basses_del_Pic NULL 42.61667 1.61667 LKS 0
Bosc_del_Peu_dels_Pessons Bosc_del_Peu_dels_Pessons NULL 42.51667 1.68333 FRST 0
Font_dels_Pets Font_dels_Pets NULL 42.58333 1.48333 SPNG 0
Coll_Petit Coll_Petit Coll_Petit,Collado_Pequeno,Collado_Pequeño 42.56498 1.44248 PASS 0
Riu_dels_Pessons Riu_dels_Pessons NULL 42.51667 1.7 STM 0
Pic_dels_Pessons Pic_dels_Pessons Pic_de_Pessons,Pic_dels_Pessons,Pic_des_Pessons 42.50832 1.6585 PK 0
Collada_dels_Pessons Collada_dels_Pessons NULL 42.5 1.65 PASS 0
Pleta_dels_Pescadors Pleta_dels_Pescadors NULL 42.48333 1.65 GRAZ 0
Pesada_de_Pal Pesada_de_Pal NULL 42.56667 1.48333 LCTY 0
Pont_de_Pesada Pont_de_Pesada NULL 42.56667 1.48333 BDG 0
Canal_de_Pesada Canal_de_Pesada NULL 42.56667 1.48333 STM 0
Basera_de_Pesada Basera_de_Pesada NULL 42.56667 1.48333 CLF 0
Pesada Pesada NULL 42.56667 1.48333 SLP 0
Roc_de_Persoma Roc_de_Persoma NULL 42.48333 1.48333 RK 0
Plana_Perdiguera Plana_Perdiguera NULL 42.55 1.45 UPLD 0
Pic_de_Percanela Pic_de_Percanela NULL 42.58915 1.49666 PK 0
Bordes_de_Percanela Bordes_de_Percanela NULL 42.5825 1.48809 FRM 0
Percanela Percanela Coma_de_Percanela,Loma_de_Percanela,Percanela 42.58333 1.48333 ADMD 0
Camí_de_Per_Baix Cami_de_Per_Baix NULL 42.55 1.68333 TRL 0
Riu_de_Perafita Riu_de_Perafita NULL 42.49733 1.55811 STM 0
Pleta_de_Perafita Pleta_de_Perafita NULL 42.48333 1.58333 GRAZ 0
Planells_de_Perafita Planells_de_Perafita NULL 42.48333 1.58333 UPLD 0
Estanys_de_Perafita Estanys_de_Perafita NULL 42.47027 1.58958 LKS 0
Costa_de_Perafita Costa_de_Perafita NULL 42.48333 1.58333 SLP 0
Camí_de_Perafita Cami_de_Perafita NULL 42.5 1.56667 TRL 0
Cabana_de_Perafita Cabana_de_Perafita NULL 42.48333 1.58333 HUT 0
Perafita Perafita NULL 42.46667 1.58333 ADMD 0
Canal_de_la_Pera Canal_de_la_Pera NULL 42.56667 1.48333 RVN 0
Roc_de_la_Penya Roc_de_la_Penya NULL 42.53333 1.55 RK 0
Costa_Pentinada Costa_Pentinada NULL 42.48333 1.53333 SLP 0
Riu_de_la_Peguera Riu_de_la_Peguera NULL 42.45 1.51667 STM 0
Conreu_de_la_Peguera Conreu_de_la_Peguera NULL 42.45 1.53333 CULT 0
Carretera_de_la_Peguera Carretera_de_la_Peguera NULL 42.46667 1.55 RD 0
Bosc_de_la_Peguera Bosc_de_la_Peguera NULL 42.46321 1.52655 FRST 0
Bordes_de_la_Peguera Bordes_de_la_Peguera NULL 42.45 1.53333 HUTS 0
Serrat_de_les_Pedrusques Serrat_de_les_Pedrusques NULL 42.6 1.5 SPUR 0
Torrent_Pedrós Torrent_Pedros NULL 42.45 1.48333 STM 0
Bosc_de_Pedres_Blanques Bosc_de_Pedres_Blanques NULL 42.53333 1.48333 FRST 0
Pla_de_les_Pedres Pla_de_les_Pedres NULL 42.55 1.66667 UPLD 0
Pont_Pedregat Pont_Pedregat NULL 42.58333 1.48333 BDG 0
Canal_de_Pedra_Plana Canal_de_Pedra_Plana NULL 42.51667 1.5 STM 0
Corral_de_Pedra Corral_de_Pedra NULL 42.56667 1.7 GRAZ 0
Corral_de_Pedra Corral_de_Pedra NULL 42.56667 1.65 GRAZ 0
Canal_de_la_Peca_Rodona Canal_de_la_Peca_Rodona NULL 42.53333 1.48333 STM 0
Bosc_de_Paulelles Bosc_de_Paulelles NULL 42.53333 1.53333 FRST 0
Borda_de_Paulelles Borda_de_Paulelles NULL 42.53333 1.55 HUT 0
Passos_dels_Estanys Passos_dels_Estanys NULL 42.6 1.6 LCTY 0
Passos_de_la_Tarterosa Passos_de_la_Tarterosa NULL 42.6 1.65 LCTY 0
Canal_del_Passatorrents Canal_del_Passatorrents NULL 42.43333 1.48333 STM 0
Coll_Passader Coll_Passader NULL 42.55 1.5 PK 0
Riu_del_Pas_Mal Riu_del_Pas_Mal NULL 42.53333 1.65 STM 0
Costa_del_Pas_del_Monjo Costa_del_Pas_del_Monjo NULL 42.63333 1.56667 SLP 0
Pas_del_Monjo Pas_del_Monjo NULL 42.63333 1.55 LCTY 0
Bosc_del_Pas_de_la_Clau Bosc_del_Pas_de_la_Clau NULL 42.51667 1.61667 FRST 0
Solana_del_Pas_de_la_Casa Solana_del_Pas_de_la_Casa NULL 42.53333 1.73333 SLP 0
Riu_del_Pas_de_la_Casa Riu_del_Pas_de_la_Casa Riu_del_Pas_de_la_Casa 42.56667 1.75 STMX 0
Pas_de_la_Casa Pas_de_la_Casa Pas_de_la_Kasa,???_??_??_???? 42.54277 1.73361 PPL 2363
Pas_de_la_Casa Pas_de_la_Casa NULL 42.53333 1.71667 ADMD 0
Partida_d’Ensucaranes Partida_d'Ensucaranes NULL 42.51667 1.55 LCTY 0
Partida_de_l’Any_de_la_Part Partida_de_l'Any_de_la_Part NULL 42.55 1.53333 ADMD 0
Partida_de_la_Grella Partida_de_la_Grella NULL 42.51667 1.51667 ADMD 0
Borda_de_les_Pardines Borda_de_les_Pardines NULL 42.53333 1.6 FRM 0
Tossal_de_la_Pardina Tossal_de_la_Pardina NULL 42.5 1.48333 SPUR 0
Bosc_del_Pardal Bosc_del_Pardal NULL 42.55 1.5 FRST 0
Riu_de_la_Palomera Riu_de_la_Palomera NULL 42.56667 1.78333 STM 0
Cap_de_la_Palomera Cap_de_la_Palomera Cap_de_la_Palomera 42.58333 1.78333 PK 0
Pont_de_Palomer Pont_de_Palomer NULL 42.56667 1.48333 BDG 0
Pic_de_Palomer Pic_de_Palomer NULL 42.56667 1.48333 PK 0
Obaga_de_Palomer Obaga_de_Palomer NULL 42.56667 1.48333 SLP 0
Canal_de_Palomer Canal_de_Palomer NULL 42.56667 1.48333 STM 0
Callissa_de_Palomer Callissa_de_Palomer NULL 42.56667 1.48333 GRGE 0
Palomer Palomer NULL 42.56667 1.48333 ADMD 0
Feixa_Pallola Feixa_Pallola NULL 42.43333 1.46667 CULT 0
Serrat_Pallero Serrat_Pallero NULL 42.45 1.45 SPUR 0
Prat_de_Paleta Prat_de_Paleta NULL 42.48333 1.6 GRAZ 0
Serrat_de_la_Palanqueta Serrat_de_la_Palanqueta NULL 42.55 1.6 RDGE 0
Riu_de_la_Palanqueta Riu_de_la_Palanqueta NULL 42.55 1.6 STM 0
Pont_de_les_Palanques Pont_de_les_Palanques NULL 42.55 1.51667 BDG 0
Planell_de_la_Palanca Planell_de_la_Palanca NULL 42.55 1.68333 UPLD 0
Pic_de_la_Pala_de_Coll_Carnisser Pic_de_la_Pala_de_Coll_Carnisser NULL 42.6 1.48333 PK 0
Pic_de_la_Pala_Alta Pic_de_la_Pala_Alta NULL 42.6 1.63333 PK 0
Solà_de_Pal Sola_de_Pal NULL 42.55 1.46667 SLP 0
Riu_de_Pal Riu_de_Pal NULL 42.56159 1.49544 STM 0
Pont_de_Pal Pont_de_Pal NULL 42.55 1.46667 BDG 0
Carretera_de_Pal Carretera_de_Pal NULL 42.55 1.48333 RD 0
Bosc_de_Pal Bosc_de_Pal NULL 42.53333 1.46667 FRST 0
Pal Pal NULL 42.55 1.48333 PPL 0
Serra_de_Padern Serra_de_Padern NULL 42.53333 1.55 RDGE 0
Riu_de_Padern Riu_de_Padern NULL 42.52834 1.52213 STM 0
Pic_de_Padern Pic_de_Padern NULL 42.52429 1.54697 PK 0
Bosc_de_Padern Bosc_de_Padern NULL 42.53333 1.53333 FRST 0
Coll_Pa Coll_Pa NULL 42.55 1.43333 PK 0
Coll_Pa Coll_Pa NULL 42.48333 1.56667 PASS 0
Canal_de_l’_Ovella_Morta Canal_de_l'_Ovella_Morta NULL 42.48333 1.58333 STM 0
Riu_de_l’_Ovella Riu_de_l'_Ovella NULL 42.53333 1.6 STM 0
Port_de_l’_Ovella Port_de_l'_Ovella Port_de_L'Ovella,Port_de_L’Ovella,Port_de_l'_Ovella,Port_de_l’_Ovella 42.55 1.43333 PASS 0
Bosc_de_l’_Ovella Bosc_de_l'_Ovella NULL 42.53333 1.6 FRST 0
Font_de_l’_Óssa Font_de_l'_Ossa NULL 42.51667 1.48333 SPNG 0
Cova_de_l’_Óssa Cova_de_l'_Ossa NULL 42.46667 1.48333 CAVE 0
Cova_de_l’_Óssa Cova_de_l'_Ossa NULL 42.45 1.48333 CAVE 0
Canya_de_l’_Óssa Canya_de_l'_Ossa NULL 42.56667 1.51667 CAVE 0
Canal_de_l’_Óssa Canal_de_l'_Ossa NULL 42.5 1.63333 STM 0
Canal_de_l’_Óssa Canal_de_l'_Ossa NULL 42.58333 1.46667 RVN 0
Carretera_d’_Ós_de_Civís Carretera_d'_Os_de_Civis NULL 42.48333 1.46667 RD 0
Canal_de_l’_Osca_de_Migdia Canal_de_l'_Osca_de_Migdia NULL 42.46667 1.46667 STM 0
Clots_de_l’_Ós Clots_de_l'_Os NULL 42.58333 1.68333 RVN 0
Clot_de_l’_Ós Clot_de_l'_Os NULL 42.58333 1.66667 RVN 0
Tosa_d’_Ortafà Tosa_d'_Ortafa NULL 42.56667 1.71667 UPLD 0
Tarteres_d’_Ortafà Tarteres_d'_Ortafa NULL 42.56667 1.71667 TAL 0
Font_d’_Ortafà Font_d'_Ortafa NULL 42.56667 1.71667 SPNG 0
Collet_d’_Ortafà Collet_d'_Ortafa NULL 42.56667 1.7 PASS 0
Clots_d’_Ortafà Clots_d'_Ortafa NULL 42.55 1.71667 RVN 0
Canals_d’_Ortafà Canals_d'_Ortafa NULL 42.56667 1.7 RVN 0
Ortafà Ortafa NULL 42.56667 1.71667 ADMD 0
Bony_de_l’_Orri_Vell Bony_de_l'_Orri_Vell NULL 42.53333 1.63333 SPUR 0
Riu_dels_Orris Riu_dels_Orris NULL 42.48333 1.63333 STM 0
Prats_dels_Orris Prats_dels_Orris NULL 42.53333 1.63333 GRAZ 0
Pleta_dels_Orris Pleta_dels_Orris NULL 42.53333 1.63333 GRAZ 0
Barraca_de_l’_Orri_de_Rusca Barraca_de_l'_Orri_de_Rusca NULL 42.55 1.68333 HUT 0
Bosc_de_l’_Orri_del_Call Bosc_de_l'_Orri_del_Call NULL 42.6 1.65 FRST 0
Serrat_de_l’_Orri_de_Gastó Serrat_de_l'_Orri_de_Gasto NULL 42.48333 1.46667 SPUR 0
Serrat_de_l’_Orri Serrat_de_l'_Orri NULL 42.58333 1.66667 SLP 0
Pont_de_l’_Orri Pont_de_l'_Orri NULL 42.58333 1.66667 BDG 0
Obaga_de_l’_Orri Obaga_de_l'_Orri NULL 42.46667 1.45 SLP 0
Borda_de_l’_Orri Borda_de_l'_Orri NULL 42.55 1.43333 HUT 0
Solana_dels_Oriols Solana_dels_Oriols NULL 42.56667 1.48333 SLP 0
Cap_dels_Oriols Cap_dels_Oriols NULL 42.56667 1.46667 PK 0
Pont_d'Ordino Pont_d'Ordino NULL 42.5492 1.52373 BDG 0
Parròquia_d'Ordino Parroquia_d'Ordino Ordino,Parroquia_d'Ordino,Parròquia_d'Ordino 42.59758 1.52573 ADM1 3467
Coll_d'Ordino Coll_d'Ordino Coll_d'Ordino,Port_d'Ordino 42.55615 1.57147 PASS 0
Ordino Ordino Ordino,ao_er_di_nuo,orudino_jiao_qu,??????,???????,???? 42.55623 1.53319 PPLA 3066
Font_de_les_Ordigues Font_de_les_Ordigues NULL 42.51667 1.56667 SPNG 0
Font_de_l’_Ordigal Font_de_l'_Ordigal NULL 42.46667 1.46667 SPNG 0
Roc_de_l’_Oral Roc_de_l'_Oral NULL 42.53333 1.56667 CLF 0
Planells_d’_Olio Planells_d'_Olio NULL 42.53333 1.6 UPLD 0
Obagueta_de_Cantí Obagueta_de_Canti NULL 42.56667 1.51667 LCTY 0
Riu_de_les_Obagues Riu_de_les_Obagues NULL 42.58333 1.63333 STM 0
Canal_de_les_Obagues Canal_de_les_Obagues NULL 42.58333 1.48333 STM 0
Bosc_de_les_Obagues Bosc_de_les_Obagues NULL 42.58333 1.63333 FRST 0
Bosc_de_l’_Obaga_Sobirana Bosc_de_l'_Obaga_Sobirana NULL 42.55 1.48333 FRST 0
Canal_de_l’_Obaga_Fosca Canal_de_l'_Obaga_Fosca NULL 42.48333 1.43333 STM 0
Clots_de_l’_Obaga_de_Torradella Clots_de_l'_Obaga_de_Torradella NULL 42.6 1.63333 RVN 0
Serra_de_l’_Obaga_d’Enclar Serra_de_l'_Obaga_d'Enclar NULL 42.51246 1.477 MT 0
Obaga_d’Enclar Obaga_d'Enclar NULL 42.5 1.46667 ADMD 0
Canal_de_l’_Obaga_de_l’Óssa Canal_de_l'_Obaga_de_l'Ossa NULL 42.55 1.48333 STM 0
Bosc_de_l’_Obaga_de_l’Óssa Bosc_de_l'_Obaga_de_l'Ossa NULL 42.55 1.48333 FRST 0
Obaga_de_l’Estall_Serrer Obaga_de_l'Estall_Serrer NULL 42.48333 1.6 ADMD 0
Obaga_de_la_Gonarda Obaga_de_la_Gonarda NULL 42.55 1.53333 ADMD 0
Obaga_de_Juclar Obaga_de_Juclar NULL 42.61667 1.7 LCTY 0
Obaga_de_Juberri Obaga_de_Juberri NULL 42.43333 1.48333 ADMD 0
Bosc_de_l’_Obaga_de_Gali Bosc_de_l'_Obaga_de_Gali NULL 42.55 1.48333 FRST 0
Obaga_de_Fontverd Obaga_de_Fontverd NULL 42.48333 1.58333 ADMD 0
Obaga_d’Ansalonga Obaga_d'Ansalonga NULL 42.56667 1.51667 ADMD 0
Obaga_d’Andorra Obaga_d'Andorra NULL 42.48333 1.51667 ADMD 0
Camí_de_l’_Obaga Cami_de_l'_Obaga NULL 42.55 1.55 TRL 0
Serrat_dels_Obacs Serrat_dels_Obacs NULL 42.6 1.5 SLP 0
Fonts_dels_Obacs Fonts_dels_Obacs NULL 42.6 1.5 SPNG 0
Obac_d’Incles Obac_d'Incles NULL 42.58333 1.68333 ADMD 0
Obac_de_Soldeu Obac_de_Soldeu NULL 42.56667 1.66667 ADMD 0
Obac_de_Sispony Obac_de_Sispony NULL 42.51667 1.48333 ADMD 0
Bosc_de_l’_Obac_de_Salla Bosc_de_l'_Obac_de_Salla NULL 42.55 1.5 FRST 0
Obac_d’Envalira Obac_d'Envalira NULL 42.55 1.68333 ADMD 0
Obac_d’Encamp Obac_d'Encamp NULL 42.51667 1.6 ADMD 0
Obac_del_Tarter Obac_del_Tarter NULL 42.56667 1.63333 ADMD 0
Obac_dels_Cortals Obac_dels_Cortals NULL 42.51667 1.61667 ADMD 0
Obac_de_les_Escaldes_i_Engordany Obac_de_les_Escaldes_i_Engordany NULL 42.5 1.53333 LCTY 0
Obac_de_la_Cebollera Obac_de_la_Cebollera NULL 42.61667 1.58333 LCTY 0
Pont_de_l’_Obac_de_Fontaneda Pont_de_l'_Obac_de_Fontaneda NULL 42.45 1.46667 BDG 0
Obac_de_Canillo Obac_de_Canillo NULL 42.56667 1.63333 ADMD 0
Obac_d’Anyós Obac_d'Anyos NULL 42.53333 1.53333 ADMD 0
Serrat_de_l’_Obac Serrat_de_l'_Obac NULL 42.48333 1.5 MT 0
Rec_de_l’_Obac Rec_de_l'_Obac NULL 42.5 1.53333 CNL 0
Prats_de_l’_Obac Prats_de_l'_Obac NULL 42.53333 1.61667 GRAZ 0
Font_de_l’_Obac Font_de_l'_Obac NULL 42.5 1.56667 SPNG 0
Coll_d’_Obac Coll_d'_Obac NULL 42.5 1.46667 PK 0
Torrent_dels_Nyerros Torrent_dels_Nyerros NULL 42.48333 1.46667 STM 0
Carretera_General_Número_Un Carretera_General_Numero_Un NULL 42.5 1.53333 RD 0
Carretera_General_Número_Tres Carretera_General_Numero_Tres NULL 42.61667 1.48333 RD 0
Carretera_General_Número_Duo Carretera_General_Numero_Duo NULL 42.53333 1.73333 RD 0
Pleta_Nova Pleta_Nova NULL 42.61667 1.51667 GRAZ 0
Obaga_de_Nou_Fonts Obaga_de_Nou_Fonts NULL 42.46667 1.53333 SLP 0
Nou_Fonts Nou_Fonts NULL 42.46667 1.53333 RDGE 0
Estany_de_la_Nou Estany_de_la_Nou NULL 42.47539 1.5756 LK 0
Pic_d’_Ascobes Pic_d'_Ascobes Pic_d'_Ascobes,Pic_de_Noe,Pic_de_Noé,Pic_d’_Ascobes 42.61667 1.73333 PK 0
Basera_del_Niu_de_l’Aliga Basera_del_Niu_de_l'Aliga NULL 42.5 1.45 CLF 0
Collades_de_Nier Collades_de_Nier NULL 42.61667 1.53333 PASS 0
Bosc_de_les_Neres Bosc_de_les_Neres NULL 42.53333 1.56667 FRST 0
Bony_de_les_Neres Bony_de_les_Neres Bony_de_las_Neras,Bony_de_les_Neres,Bony_de_los_Neros,Pic_de_las_Neras 42.54761 1.56693 MT 0
Roques_Negres Roques_Negres NULL 42.5 1.46667 RKS 0
Rocs_Negres Rocs_Negres NULL 42.55 1.61667 RKS 0
Canals_Negres Canals_Negres NULL 42.56667 1.68333 RVN 0
Serrat_Negre Serrat_Negre NULL 42.58333 1.48333 SPUR 0
Riu_Negre Riu_Negre NULL 42.45 1.48333 STM 0
Port_de_Comallempla Port_de_Comallempla Port_Negre,Port_de_Comallempla 42.56667 1.45 PASS 0
Pic_Negre Pic_Negre Pic_Negre 42.56667 1.45 PK 0
Pic_Negre Pic_Negre Pic_Negre 42.45 1.56667 PK 0
Forat_Negre Forat_Negre NULL 42.5 1.5 RVN 0
Estany_Negre Estany_Negre NULL 42.58333 1.43333 LK 0
Bosc_Negre Bosc_Negre NULL 42.56667 1.55 FRST 0
Bosc_Negre Bosc_Negre NULL 42.53333 1.6 FRST 0
Bosc_Negre Bosc_Negre NULL 42.51667 1.48333 FRST 0
Bosc_Negre Bosc_Negre NULL 42.5 1.56667 FRST 0
Bosc_Negre Bosc_Negre NULL 42.48333 1.51667 FRST 0
Bony_Negre Bony_Negre NULL 42.56667 1.46667 SPUR 0
Roca_Negra Roca_Negra NULL 42.58333 1.58333 RK 0
Torrent_del_Nedó Torrent_del_Nedo NULL 42.46667 1.5 STM 0
Font_de_la_Navina Font_de_la_Navina NULL 42.55 1.56667 SPNG 0
Llosers_de_Naudí Llosers_de_Naudi NULL 42.56667 1.56667 MNQR 0
Carretera_de_Nagol Carretera_de_Nagol NULL 42.46667 1.48333 RD 0
Nagol Nagol NULL 42.47146 1.50314 PPL 0
Solà_de_Nadal Sola_de_Nadal NULL 42.51667 1.51667 SLP 0
Obaga_de_les_Mussoles Obaga_de_les_Mussoles NULL 42.55 1.63333 SLP 0
Pla_Mussola Pla_Mussola NULL 42.53333 1.56667 UPLD 0
Camí_de_la_Muntanya Cami_de_la_Muntanya NULL 42.5 1.56667 TRL 0
Pleta_de_les_Mules Pleta_de_les_Mules NULL 42.43333 1.53333 GRAZ 0
